2022-02-22 09:35:32,462 DEBUG [main] com.LoggerManager (CalendarEx01Main.java:37)     - java.util.GregorianCalendar[time=1645490132461,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=0,HOUR=9,HOUR_OF_DAY=9,MINUTE=35,SECOND=32,MILLISECOND=461,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 12:34:28,868 DEBUG [main] com.LoggerManager (CalendarEx01Main.java:39)     - cal02 : java.util.GregorianCalendar[time=1645500868828,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=22,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=1,HOUR=0,HOUR_OF_DAY=12,MINUTE=34,SECOND=28,MILLISECOND=828,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 12:34:28,868 DEBUG [main] com.LoggerManager (CalendarEx01Main.java:42)     - cal01 : 495053715
2022-02-22 12:34:28,868 DEBUG [main] com.LoggerManager (CalendarEx01Main.java:43)     - cal02 : 1922154895
2022-02-22 14:00:15,461 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:39)     - 이해의 연도 : 2022
2022-02-22 14:00:15,464 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:40)     - 월(0~11)월 : 2
2022-02-22 14:00:15,464 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:41)     - 일 : 22
2022-02-22 14:00:15,464 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:43)     - ==========================
2022-02-22 14:00:15,464 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:44)     - 2022년2월22일
2022-02-22 14:00:15,464 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:48)     - 1(일요일)~7(토요일) : 3
2022-02-22 14:00:15,464 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:52)     - 오전:0,오후:1 : 1
2022-02-22 14:00:15,464 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:55)     - 시간(0~11) : 2
2022-02-22 14:00:15,464 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:57)     - 시간(0~23) : 14
2022-02-22 14:00:15,464 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:60)     - 분(0~59) : 0
2022-02-22 14:00:15,465 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:63)     - 초(0~60) : 15
2022-02-22 14:00:15,465 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:66)     - 1000분의 1초 : 385
2022-02-22 14:00:15,465 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:68)     - 14:0:15
2022-02-22 14:00:21,619 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:39)     - 이해의 연도 : 2022
2022-02-22 14:00:21,624 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:40)     - 월(0~11)월 : 2
2022-02-22 14:00:21,624 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:41)     - 일 : 22
2022-02-22 14:00:21,624 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:43)     - ==========================
2022-02-22 14:00:21,624 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:44)     - 2022년2월22일
2022-02-22 14:00:21,624 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:48)     - 1(일요일)~7(토요일) : 3
2022-02-22 14:00:21,624 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:52)     - 오전:0,오후:1 : 1
2022-02-22 14:00:21,624 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:55)     - 시간(0~11) : 2
2022-02-22 14:00:21,625 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:57)     - 시간(0~23) : 14
2022-02-22 14:00:21,625 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:60)     - 분(0~59) : 0
2022-02-22 14:00:21,625 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:63)     - 초(0~60) : 21
2022-02-22 14:00:21,625 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:66)     - 1000분의 1초 : 543
2022-02-22 14:00:21,625 DEBUG [main] com.LoggerManager (CalendarEx02Main.java:68)     - 14:0:21
